DEST_NAME,CLIENT,QUEUE_NAME,UNIT_ID
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001220,00505684390C1FE097B4DC2DB91F0832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001221,00505684390C1FE097B4DC45E7D28832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001223,00505684390C1FE097B4DC799BDD4832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001224,00505684390C1FE097B4DC982C734832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001225,00505684390C1FE097B4DCED08848832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001226,00505684390C1FE097B4DD567F344832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001227,00505684390C1FE097B4DDADB76DC832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001228,00505684390C1FE097B4DE11A02A8832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001229,00505684390C1FE097B4DE85B2E08832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001231,00505684390C1FE097B4DEF639C24832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001232,00505684390C1FE097B4DF68AE882832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001233,00505684390C1FE097B4DFC858FB2832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001237,00505684390C1FE097B4E01499036832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001238,00505684390C1FE097B4E07B3802A832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001243,00505684390C1FE097B4E192E405A832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001246,00505684390C1FE097B502E09BDC4832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001252,00505684390C1FE097B4E24754A0E832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001253,00505684390C1FE09F902992172FA846
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001275,00505684390C1FE0A6BEE1C87B9AC852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001281,00505684390C1FE097B4E499F2444832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001283,00505684390C1FE097B4E60EEF750832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001285,00505684390C1FE097B4E72B3D238832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001286,00505684390C1FE097B4E7FFD8954832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001295,00505684390C1FE097B4E91A6A6CC832
