UNIT_ID,MESSAGE,MESSAGE_ID,MESSAGE_NUMBER,MESSAGE_V1,MESSAGE_V2,MESSAGE_V3,MESSAGE_V4
00505684390C1FE18DE286FB3DEC6896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE287F27D7D2896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE2981AAD978896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE2B05F81942896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE2B2699CC0E896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE2B73B654E4896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE2BDCFEF3EE896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE2BDFE017B0896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE2CAA83663C896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE2DEB25F46C896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE2DEF93C8D0896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE2DF1D8628E896,Price determination: MtM condition ZMP1 is not active for item 000020,CMM_VLOGP,045,ZMP1,000020,,
00505684390C1FE18DE2E01B9D432896,Price determination: MtM condition ZMP1 is not active for item 000020,CMM_VLOGP,045,ZMP1,000020,,
00505684390C1FE18DE2E9395866A896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE2EF4FBD810896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE3046DC1CB8896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE30F0163B88896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE31255B67B6896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE3146C0DE36896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE323BB1A2D4896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE32D69ADBAA896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE334BDB5C22896,"Billing type ZIRE contains split crit. 1, n invoiced: , invoice not req.",VF,750,ZIRE,1,,
00505684390C1FE18DE34ADF09FF0896,Price determination: MtM condition ZCMI is not active for item 000020,CMM_VLOGP,045,ZCMI,000020,,
00505684390C1FE18DE350A2654CC896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE35836F2FD2896,Price determination: MtM condition ZMP1 is not active for item 000020,CMM_VLOGP,045,ZMP1,000020,,
00505684390C1FE18DE35B112EB16896,Price determination: MtM condition ZMP1 is not active for item 000020,CMM_VLOGP,045,ZMP1,000020,,
00505684390C1FE18DE36342A02FC896,Price determination: MtM condition ZLAB is not active for item 000010,CMM_VLOGP,045,ZLAB,000010,,
00505684390C1FE18DE364CDCAC78896,Price determination: MtM condition ZLAB is not active for item 000010,CMM_VLOGP,045,ZLAB,000010,,
00505684390C1FE18DE36827F5420896,Price determination: MtM condition ZLAB is not active for item 000010,CMM_VLOGP,045,ZLAB,000010,,
00505684390C1FE18DE36B80513A0896,Price determination: MtM condition VPRS is not active for item 000010,CMM_VLOGP,045,VPRS,000010,,
00505684390C1FE18DE36C164F414896,Price determination: MtM condition ZMP1 is not active for item 000020,CMM_VLOGP,045,ZMP1,000020,,
00505684390C1FE18DE36C519BA38896,Price determination: MtM condition VPRS is not active for item 000010,CMM_VLOGP,045,VPRS,000010,,
00505684390C1FE18DE36D2F54B08896,Price determination: MtM condition VPRS is not active for item 000010,CMM_VLOGP,045,VPRS,000010,,
00505684390C1FE18DE36D9EF4DC2896,Price determination: MtM condition ZCMI is not active for item 000020,CMM_VLOGP,045,ZCMI,000020,,
00505684390C1FE18DE36FD71E3FE896,Price determination: MtM condition ZCMI is not active for item 000020,CMM_VLOGP,045,ZCMI,000020,,
00505684390C1FE18DE371CCC677E896,Price determination: MtM condition ZCMI is not active for item 000020,CMM_VLOGP,045,ZCMI,000020,,
00505684390C1FE18DE37741AF480896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE37840E574C896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE379507A596896,Price determination: MtM condition ZCMI is not active for item 000020,CMM_VLOGP,045,ZCMI,000020,,
00505684390C1FE18DE379B08C84E896,Price determination: MtM condition ZCMI is not active for item 000020,CMM_VLOGP,045,ZCMI,000020,,
00505684390C1FE18DE37A7DF0C8A896,Price determination: MtM condition ZMP1 is not active for item 000030,CMM_VLOGP,045,ZMP1,000030,,
00505684390C1FE18DE37AAF7A49A896,Price determination: MtM condition ZMP1 is not active for item 000030,CMM_VLOGP,045,ZMP1,000030,,
